"GEO_ID","NAME","H006001","H006002","H006003","H006004","H006005","H006006","H006007","H006008"
"8710000US4217322","ZCTA5 17322, Pennsylvania","2191","2152","21","5","5","1","1","6"
"8710000US4217887","ZCTA5 17887, Pennsylvania","189","187","0","1","0","0","1","0"
"8710000US4216160","ZCTA5 16160, Pennsylvania","398","393","2","0","0","0","0","3"
"8710000US4216652","ZCTA5 16652, Pennsylvania","5972","5865","49","4","22","0","5","27"
"8710000US4218239","ZCTA5 18239, Pennsylvania","108","106","0","0","1","0","1","0"
"8710000US4219562","ZCTA5 19562, Pennsylvania","1121","1098","4","2","1","0","5","11"
"8710000US4216936","ZCTA5 16936, Pennsylvania","834","821","1","3","1","0","0","8"
"8710000US4217872","ZCTA5 17872, Pennsylvania","4382","4306","14","7","10","0","18","27"
"8710000US4218237","ZCTA5 18237, Pennsylvania","1350","1324","6","2","2","0","13","3"
"8710000US4215423","ZCTA5 15423, Pennsylvania","716","704","8","2","0","0","0","2"
"8710000US4217885","ZCTA5 17885, Pennsylvania","57","57","0","0","0","0","0","0"
"8710000US4217404","ZCTA5 17404, Pennsylvania","13953","11913","1198","37","227","7","356","215"
"8710000US4217982","ZCTA5 17982, Pennsylvania","195","193","1","0","0","0","0","1"
"8710000US4219555","ZCTA5 19555, Pennsylvania","1444","1419","6","0","2","1","13","3"
"8710000US4217241","ZCTA5 17241, Pennsylvania","4538","4482","17","8","7","0","4","20"
"8710000US4219029","ZCTA5 19029, Pennsylvania","1637","1557","25","5","25","0","6","19"
"8710000US4216861","ZCTA5 16861, Pennsylvania","132","129","1","0","1","0","0","1"
"8710000US4215954","ZCTA5 15954, Pennsylvania","1039","1029","1","1","1","0","2","5"
"8710000US4215101","ZCTA5 15101, Pennsylvania","9841","9450","128","6","202","2","11","42"
"8710000US4218045","ZCTA5 18045, Pennsylvania","10162","9158","436","12","323","0","129","104"
"8710000US4216402","ZCTA5 16402, Pennsylvania","353","346","2","1","0","0","1","3"
"8710000US4215235","ZCTA5 15235, Pennsylvania","15525","10099","4970","32","160","3","57","204"
"8710000US4216406","ZCTA5 16406, Pennsylvania","1299","1279","8","5","0","0","0","7"
"8710000US4219032","ZCTA5 19032, Pennsylvania","2461","1758","578","6","61","2","27","29"
"8710000US4215420","ZCTA5 15420, Pennsylvania","95","67","26","1","0","0","0","1"
"8710000US4217051","ZCTA5 17051, Pennsylvania","1818","1805","1","1","1","1","1","8"
"8710000US4218220","ZCTA5 18220, Pennsylvania","155","154","0","0","1","0","0","0"
"8710000US4219009","ZCTA5 19009, Pennsylvania","254","253","1","0","0","0","0","0"
"8710000US4215007","ZCTA5 15007, Pennsylvania","131","130","1","0","0","0","0","0"
"8710000US4215142","ZCTA5 15142, Pennsylvania","452","416","4","0","28","0","0","4"
"8710000US4215466","ZCTA5 15466, Pennsylvania","188","187","0","0","0","0","0","1"
"8710000US4218020","ZCTA5 18020, Pennsylvania","7549","6887","271","10","205","6","103","67"
"8710000US4218411","ZCTA5 18411, Pennsylvania","8552","8257","58","2","170","2","16","47"
"8710000US4215641","ZCTA5 15641, Pennsylvania","219","214","1","0","0","0","0","4"
"8710000US4218342","ZCTA5 18342, Pennsylvania","226","203","10","0","3","0","5","5"
"8710000US4219316","ZCTA5 19316, Pennsylvania","70","67","0","0","1","0","0","2"
"8710000US4216823","ZCTA5 16823, Pennsylvania","10223","10013","70","17","37","2","14","70"
"8710000US4215045","ZCTA5 15045, Pennsylvania","1964","1920","24","4","2","0","1","13"
"8710000US4215083","ZCTA5 15083, Pennsylvania","380","377","1","0","1","0","0","1"
"8710000US4215362","ZCTA5 15362, Pennsylvania","317","313","1","1","0","0","0","2"
"8710000US4218016","ZCTA5 18016, Pennsylvania","0","0","0","0","0","0","0","0"
"8710000US4218219","ZCTA5 18219, Pennsylvania","639","630","2","0","2","0","1","4"
"8710000US4218622","ZCTA5 18622, Pennsylvania","104","103","0","0","0","0","1","0"
"8710000US4219551","ZCTA5 19551, Pennsylvania","1910","1858","20","1","9","0","14","8"
"8710000US4216678","ZCTA5 16678, Pennsylvania","1158","1150","0","1","0","0","2","5"
"8710000US4216113","ZCTA5 16113, Pennsylvania","172","172","0","0","0","0","0","0"
"8710000US4216670","ZCTA5 16670, Pennsylvania","24","24","0","0","0","0","0","0"
"8710000US4215116","ZCTA5 15116, Pennsylvania","5905","5781","39","2","57","1","8","17"
"8710000US4218069","ZCTA5 18069, Pennsylvania","2815","2613","44","2","124","1","12","19"
"8710000US4217102","ZCTA5 17102, Pennsylvania","4147","2502","1324","20","93","0","88","120"
"8710000US4218068","ZCTA5 18068, Pennsylvania","17","17","0","0","0","0","0","0"
"8710000US4215557","ZCTA5 15557, Pennsylvania","1511","1497","1","4","0","0","1","8"
"8710000US4218436","ZCTA5 18436, Pennsylvania","5619","5475","63","9","16","1","17","38"
"8710000US4215334","ZCTA5 15334, Pennsylvania","45","45","0","0","0","0","0","0"
"8710000US4215214","ZCTA5 15214, Pennsylvania","6124","3693","2283","16","29","2","11","90"
"8710000US4215823","ZCTA5 15823, Pennsylvania","608","605","0","1","0","0","0","2"
"8710000US4216333","ZCTA5 16333, Pennsylvania","105","104","0","0","0","0","0","1"
"8710000US4216351","ZCTA5 16351, Pennsylvania","806","802","1","0","0","1","0","2"
"8710000US4216876","ZCTA5 16876, Pennsylvania","118","118","0","0","0","0","0","0"
"8710000US4219559","ZCTA5 19559, Pennsylvania","147","146","0","0","0","0","1","0"
"8710000US4216829","ZCTA5 16829, Pennsylvania","280","279","0","1","0","0","0","0"
"8710000US4217321","ZCTA5 17321, Pennsylvania","812","797","7","1","2","1","0","4"
"8710000US4217835","ZCTA5 17835, Pennsylvania","87","87","0","0","0","0","0","0"
"8710000US4216507","ZCTA5 16507, Pennsylvania","4158","2973","926","19","39","1","96","104"
"8710000US4216638","ZCTA5 16638, Pennsylvania","27","26","0","0","1","0","0","0"
"8710000US4216875","ZCTA5 16875, Pennsylvania","1535","1520","1","2","3","0","4","5"
"8710000US4216689","ZCTA5 16689, Pennsylvania","186","184","0","0","0","0","0","2"
"8710000US4217814","ZCTA5 17814, Pennsylvania","1936","1925","0","1","1","0","2","7"
"8710000US4217048","ZCTA5 17048, Pennsylvania","1559","1533","3","2","5","0","8","8"
"8710000US4215050","ZCTA5 15050, Pennsylvania","912","900","6","1","1","1","1","2"
"8710000US4216401","ZCTA5 16401, Pennsylvania","1743","1710","9","7","2","0","5","10"
"8710000US4216504","ZCTA5 16504, Pennsylvania","6802","5992","608","19","57","4","58","64"
"8710000US4218331","ZCTA5 18331, Pennsylvania","334","313","7","0","4","0","4","6"
"8710000US4218912","ZCTA5 18912, Pennsylvania","16","15","0","1","0","0","0","0"
"8710000US4215327","ZCTA5 15327, Pennsylvania","593","585","1","2","0","0","0","5"
"8710000US4216563","ZCTA5 16563, Pennsylvania","0","0","0","0","0","0","0","0"
"8710000US4218955","ZCTA5 18955, Pennsylvania","602","582","4","0","2","0","6","8"
"8710000US4215724","ZCTA5 15724, Pennsylvania","937","930","0","2","1","0","0","4"
"8710000US4216146","ZCTA5 16146, Pennsylvania","6036","5085","811","13","32","3","14","78"
"8710000US4218036","ZCTA5 18036, Pennsylvania","4786","4661","22","6","57","1","8","31"
"8710000US4217271","ZCTA5 17271, Pennsylvania","124","123","0","1","0","0","0","0"
"8710000US4217739","ZCTA5 17739, Pennsylvania","20","20","0","0","0","0","0","0"
"8710000US4219061","ZCTA5 19061, Pennsylvania","7716","6857","639","21","107","0","33","59"
"8710000US4215379","ZCTA5 15379, Pennsylvania","57","53","4","0","0","0","0","0"
"8710000US4217360","ZCTA5 17360, Pennsylvania","2192","2101","64","3","9","0","5","10"
"8710000US4218041","ZCTA5 18041, Pennsylvania","2024","1965","22","3","6","2","11","15"
"8710000US4219453","ZCTA5 19453, Pennsylvania","720","669","31","1","12","0","3","4"
"8710000US4216224","ZCTA5 16224, Pennsylvania","485","482","1","0","0","1","0","1"
"8710000US4217740","ZCTA5 17740, Pennsylvania","5038","4974","23","9","7","1","0","24"
"8710000US4219525","ZCTA5 19525, Pennsylvania","4785","4610","68","10","63","0","7","27"
"8710000US4219111","ZCTA5 19111, Pennsylvania","24161","16141","4525","75","1615","22","1302","481"
"8710000US4215623","ZCTA5 15623, Pennsylvania","308","303","4","0","0","0","1","0"
"8710000US4217202","ZCTA5 17202, Pennsylvania","11588","11047","261","13","85","3","95","84"
"8710000US4217316","ZCTA5 17316, Pennsylvania","3057","3006","9","4","8","2","19","9"
"8710000US4216943","ZCTA5 16943, Pennsylvania","235","234","1","0","0","0","0","0"
"8710000US4215633","ZCTA5 15633, Pennsylvania","123","121","1","0","0","1","0","0"
"8710000US4217881","ZCTA5 17881, Pennsylvania","657","650","0","0","3","0","0","4"
"8710000US4215221","ZCTA5 15221, Pennsylvania","15351","7760","7070","47","144","4","39","287"
"8710000US4218245","ZCTA5 18245, Pennsylvania","141","141","0","0","0","0","0","0"
"8710000US4218925","ZCTA5 18925, Pennsylvania","2030","1851","36","5","110","1","11","16"
"8710000US4216843","ZCTA5 16843, Pennsylvania","318","315","2","0","1","0","0","0"
"8710000US4215477","ZCTA5 15477, Pennsylvania","379","373","2","0","0","0","1","3"
"8710000US4216314","ZCTA5 16314, Pennsylvania","2128","2115","2","2","0","0","0","9"
"8710000US4216735","ZCTA5 16735, Pennsylvania","2699","2668","5","4","5","1","2","14"
"8710000US4217832","ZCTA5 17832, Pennsylvania","284","282","0","0","0","0","1","1"
"8710000US4219437","ZCTA5 19437, Pennsylvania","272","254","2","0","13","0","0","3"
"8710000US4217065","ZCTA5 17065, Pennsylvania","1676","1614","30","4","7","1","5","15"
"8710000US4217860","ZCTA5 17860, Pennsylvania","794","787","1","1","2","0","1","2"
"8710000US4216354","ZCTA5 16354, Pennsylvania","4645","4585","14","7","16","2","4","17"
"8710000US4217967","ZCTA5 17967, Pennsylvania","1040","1031","4","0","0","0","2","3"
"8710000US4219017","ZCTA5 19017, Pennsylvania","100","97","0","0","2","0","0","1"
"8710000US4219057","ZCTA5 19057, Pennsylvania","6180","5385","531","12","99","1","67","85"
"8710000US4215077","ZCTA5 15077, Pennsylvania","79","76","1","0","0","0","0","2"
"8710000US4218441","ZCTA5 18441, Pennsylvania","117","114","2","1","0","0","0","0"
"8710000US4215434","ZCTA5 15434, Pennsylvania","129","128","1","0","0","0","0","0"
"8710000US4218453","ZCTA5 18453, Pennsylvania","467","455","2","2","2","0","3","3"
"8710000US4215260","ZCTA5 15260, Pennsylvania","0","0","0","0","0","0","0","0"
"8710000US4216633","ZCTA5 16633, Pennsylvania","75","74","1","0","0","0","0","0"
"8710000US4216858","ZCTA5 16858, Pennsylvania","1466","1457","2","3","0","0","1","3"
"8710000US4216616","ZCTA5 16616, Pennsylvania","49","49","0","0","0","0","0","0"
"8710000US4216655","ZCTA5 16655, Pennsylvania","630","625","1","0","0","0","0","4"
"8710000US4217550","ZCTA5 17550, Pennsylvania","330","319","4","0","0","1","2","4"
"8710000US4215210","ZCTA5 15210, Pennsylvania","11003","7829","2858","29","66","2","40","179"
"8710000US4217314","ZCTA5 17314, Pennsylvania","2142","2076","28","8","7","0","7","16"
"8710000US4219611","ZCTA5 19611, Pennsylvania","3906","2828","353","18","61","3","534","109"
"8710000US4215086","ZCTA5 15086, Pennsylvania","125","124","0","0","1","0","0","0"
"8710000US4217540","ZCTA5 17540, Pennsylvania","3361","3148","35","4","94","1","51","28"
"8710000US4217758","ZCTA5 17758, Pennsylvania","389","384","1","1","0","0","0","3"
"8710000US4219503","ZCTA5 19503, Pennsylvania","468","464","0","0","1","0","1","2"
"8710000US4215928","ZCTA5 15928, Pennsylvania","886","883","1","0","1","0","1","0"
"8710000US4216511","ZCTA5 16511, Pennsylvania","4649","4274","269","7","14","0","51","34"
"8710000US4219550","ZCTA5 19550, Pennsylvania","164","150","2","0","0","0","9","3"
"8710000US4215410","ZCTA5 15410, Pennsylvania","389","374","11","3","0","0","0","1"
"8710000US4216050","ZCTA5 16050, Pennsylvania","587","584","1","0","1","1","0","0"
"8710000US4216912","ZCTA5 16912, Pennsylvania","719","708","0","3","2","0","1","5"
"8710000US4218327","ZCTA5 18327, Pennsylvania","330","295","19","0","10","1","2","3"
"8710000US4219426","ZCTA5 19426, Pennsylvania","11713","10570","351","9","644","2","48","89"
"8710000US4216844","ZCTA5 16844, Pennsylvania","1086","1078","2","2","0","1","0","3"
"8710000US4216312","ZCTA5 16312, Pennsylvania","11","11","0","0","0","0","0","0"
"8710000US4219095","ZCTA5 19095, Pennsylvania","3079","1762","1045","6","192","0","16","58"
"8710000US4216132","ZCTA5 16132, Pennsylvania","155","154","0","1","0","0","0","0"
"8710000US4217074","ZCTA5 17074, Pennsylvania","2986","2944","9","10","4","1","5","13"
"8710000US4218437","ZCTA5 18437, Pennsylvania","91","91","0","0","0","0","0","0"
"8710000US4215748","ZCTA5 15748, Pennsylvania","2926","2893","6","8","2","0","3","14"
"8710000US4218929","ZCTA5 18929, Pennsylvania","3002","2844","27","4","100","1","7","19"
"8710000US4215413","ZCTA5 15413, Pennsylvania","232","206","25","1","0","0","0","0"
"8710000US4217040","ZCTA5 17040, Pennsylvania","1065","1048","2","2","3","0","3","7"
"8710000US4218058","ZCTA5 18058, Pennsylvania","3561","3374","91","3","14","2","41","36"
"8710000US4216508","ZCTA5 16508, Pennsylvania","6852","6402","250","13","47","2","71","67"
"8710000US4219152","ZCTA5 19152, Pennsylvania","13138","10398","1174","22","939","3","393","209"
"8710000US4218466","ZCTA5 18466, Pennsylvania","5461","3165","1583","39","90","6","418","160"
"8710000US4217081","ZCTA5 17081, Pennsylvania","147","144","2","0","0","0","0","1"
"8710000US4215215","ZCTA5 15215, Pennsylvania","5674","5328","128","6","145","0","16","51"
"8710000US4218053","ZCTA5 18053, Pennsylvania","874","864","1","1","2","0","2","4"
"8710000US4218602","ZCTA5 18602, Pennsylvania","119","118","0","1","0","0","0","0"
"8710000US4215342","ZCTA5 15342, Pennsylvania","2136","2028","88","2","2","0","4","12"
"8710000US4218817","ZCTA5 18817, Pennsylvania","118","115","1","0","1","0","0","1"
"8710000US4215662","ZCTA5 15662, Pennsylvania","121","120","0","0","0","0","1","0"
"8710000US4216256","ZCTA5 16256, Pennsylvania","543","536","1","1","1","0","1","3"
"8710000US4215433","ZCTA5 15433, Pennsylvania","305","302","2","0","0","0","1","0"
"8710000US4216373","ZCTA5 16373, Pennsylvania","1401","1380","4","3","3","0","0","11"
"8710000US4218616","ZCTA5 18616, Pennsylvania","309","297","2","3","1","0","0","6"
"8710000US4217110","ZCTA5 17110, Pennsylvania","10477","6677","3153","17","239","2","174","215"
"8710000US4219144","ZCTA5 19144, Pennsylvania","18748","3088","14634","92","338","5","154","437"
"8710000US4216114","ZCTA5 16114, Pennsylvania","224","221","0","1","1","0","0","1"
"8710000US4216849","ZCTA5 16849, Pennsylvania","139","139","0","0","0","0","0","0"
"8710000US4216920","ZCTA5 16920, Pennsylvania","853","841","2","2","0","0","0","8"
"8710000US4218837","ZCTA5 18837, Pennsylvania","1238","1226","2","2","2","0","0","6"
"8710000US4217093","ZCTA5 17093, Pennsylvania","291","286","2","2","1","0","0","0"
"8710000US4219086","ZCTA5 19086, Pennsylvania","4331","3982","138","5","168","1","7","30"
"8710000US4216153","ZCTA5 16153, Pennsylvania","1069","1056","5","1","1","0","1","5"
"8710000US4219082","ZCTA5 19082, Pennsylvania","14799","5438","6496","25","2120","11","332","377"
"8710000US4216345","ZCTA5 16345, Pennsylvania","1494","1481","2","1","4","0","0","6"
"8710000US4217974","ZCTA5 17974, Pennsylvania","146","144","0","0","0","0","1","1"
"8710000US4218505","ZCTA5 18505, Pennsylvania","8573","7373","465","19","195","2","409","110"
"8710000US4216946","ZCTA5 16946, Pennsylvania","1020","1009","0","1","0","0","1","9"
"8710000US4217311","ZCTA5 17311, Pennsylvania","104","104","0","0","0","0","0","0"
"8710000US4218930","ZCTA5 18930, Pennsylvania","1065","1050","5","1","2","0","2","5"
"8710000US4218962","ZCTA5 18962, Pennsylvania","197","194","3","0","0","0","0","0"
"8710000US4216140","ZCTA5 16140, Pennsylvania","59","59","0","0","0","0","0","0"
"8710000US4216238","ZCTA5 16238, Pennsylvania","167","164","1","0","1","0","1","0"
"8710000US4216624","ZCTA5 16624, Pennsylvania","85","85","0","0","0","0","0","0"
"8710000US4215290","ZCTA5 15290, Pennsylvania","0","0","0","0","0","0","0","0"
"8710000US4215363","ZCTA5 15363, Pennsylvania","323","316","2","1","0","0","1","3"
"8710000US4218831","ZCTA5 18831, Pennsylvania","444","441","0","0","1","0","0","2"
"8710000US4216222","ZCTA5 16222, Pennsylvania","955","948","2","1","1","0","1","2"
"8710000US4215539","ZCTA5 15539, Pennsylvania","192","190","2","0","0","0","0","0"
"8710000US4216657","ZCTA5 16657, Pennsylvania","540","536","0","0","2","0","1","1"
"8710000US4217069","ZCTA5 17069, Pennsylvania","62","61","0","0","0","0","0","1"
"8710000US4218371","ZCTA5 18371, Pennsylvania","241","153","59","1","5","0","18","5"
"8710000US4215482","ZCTA5 15482, Pennsylvania","256","251","1","1","0","0","0","3"
"8710000US4215621","ZCTA5 15621, Pennsylvania","17","17","0","0","0","0","0","0"
"8710000US4216331","ZCTA5 16331, Pennsylvania","30","30","0","0","0","0","0","0"
"8710000US4219523","ZCTA5 19523, Pennsylvania","96","94","1","0","0","0","0","1"
"8710000US4215132","ZCTA5 15132, Pennsylvania","9229","6503","2455","32","24","3","30","182"
"8710000US4219541","ZCTA5 19541, Pennsylvania","1616","1591","10","2","5","0","6","2"
"8710000US4216051","ZCTA5 16051, Pennsylvania","1268","1253","3","2","0","1","0","9"
"8710000US4216417","ZCTA5 16417, Pennsylvania","3354","3300","13","10","7","2","5","17"
"8710000US4217075","ZCTA5 17075, Pennsylvania","54","53","1","0","0","0","0","0"
"8710000US4215331","ZCTA5 15331, Pennsylvania","464","446","16","0","0","0","0","2"
"8710000US4215846","ZCTA5 15846, Pennsylvania","1486","1479","1","2","0","0","0","4"
"8710000US4215227","ZCTA5 15227, Pennsylvania","12342","11587","405","14","226","1","24","85"
"8710000US4218960","ZCTA5 18960, Pennsylvania","4895","4744","53","12","36","1","16","33"
"8710000US4215931","ZCTA5 15931, Pennsylvania","3523","3483","12","2","15","0","1","10"
"8710000US4216433","ZCTA5 16433, Pennsylvania","1968","1948","6","0","3","0","2","9"
"8710000US4215057","ZCTA5 15057, Pennsylvania","5268","5072","94","6","65","2","4","25"
"8710000US4216803","ZCTA5 16803, Pennsylvania","10593","8696","579","8","1029","5","94","182"
"8710000US4216841","ZCTA5 16841, Pennsylvania","2281","2255","7","4","3","0","4","8"
"8710000US4217517","ZCTA5 17517, Pennsylvania","5507","5356","32","7","59","0","21","32"
"8710000US4219026","ZCTA5 19026, Pennsylvania","12236","10782","871","14","401","2","67","99"
"8710000US4215666","ZCTA5 15666, Pennsylvania","7099","6978","54","5","14","0","8","40"
"8710000US4215834","ZCTA5 15834, Pennsylvania","1994","1977","4","5","2","0","0","6"
"8710000US4216625","ZCTA5 16625, Pennsylvania","1567","1549","1","1","2","0","1","13"
"8710000US4217309","ZCTA5 17309, Pennsylvania","797","785","2","0","1","1","0","8"
"8710000US4218346","ZCTA5 18346, Pennsylvania","1032","758","170","4","22","2","57","19"
"8710000US4215368","ZCTA5 15368, Pennsylvania","192","189","0","1","0","0","0","2"
"8710000US4215323","ZCTA5 15323, Pennsylvania","1782","1761","4","1","2","0","1","13"
"8710000US4215756","ZCTA5 15756, Pennsylvania","85","84","0","1","0","0","0","0"
"8710000US4217003","ZCTA5 17003, Pennsylvania","4272","4154","36","3","31","1","23","24"
"8710000US4215730","ZCTA5 15730, Pennsylvania","30","30","0","0","0","0","0","0"
"8710000US4216623","ZCTA5 16623, Pennsylvania","223","221","0","0","0","0","0","2"
"8710000US4218812","ZCTA5 18812, Pennsylvania","678","671","1","1","0","0","0","5"
"8710000US4219501","ZCTA5 19501, Pennsylvania","414","399","3","1","5","0","1","5"
"8710000US4216734","ZCTA5 16734, Pennsylvania","117","117","0","0","0","0","0","0"
"8710000US4217072","ZCTA5 17072, Pennsylvania","74","70","0","1","0","0","2","1"
"8710000US4219078","ZCTA5 19078, Pennsylvania","4593","4413","95","0","49","1","9","26"
"8710000US4215351","ZCTA5 15351, Pennsylvania","342","338","2","0","0","0","1","1"
"8710000US4217017","ZCTA5 17017, Pennsylvania","716","710","2","0","0","0","1","3"
"8710000US4215060","ZCTA5 15060, Pennsylvania","319","315","2","1","0","0","1","0"
"8710000US4219345","ZCTA5 19345, Pennsylvania","1","1","0","0","0","0","0","0"
"8710000US4215520","ZCTA5 15520, Pennsylvania","108","106","0","0","1","0","0","1"
"8710000US4218842","ZCTA5 18842, Pennsylvania","110","108","0","0","0","0","0","2"
"8710000US4216035","ZCTA5 16035, Pennsylvania","44","43","0","0","0","0","0","1"
"8710000US4216133","ZCTA5 16133, Pennsylvania","591","584","2","0","0","0","0","5"
"8710000US4215089","ZCTA5 15089, Pennsylvania","2735","2680","39","1","2","0","2","11"
"8710000US4215564","ZCTA5 15564, Pennsylvania","23","22","0","0","0","0","1","0"
"8710000US4215832","ZCTA5 15832, Pennsylvania","164","160","1","0","0","0","0","3"
"8710000US4215009","ZCTA5 15009, Pennsylvania","6342","6203","74","5","31","1","4","24"
"8710000US4215904","ZCTA5 15904, Pennsylvania","6765","6573","66","3","89","0","13","21"
"8710000US4219405","ZCTA5 19405, Pennsylvania","2205","1893","167","8","35","0","74","28"
"8710000US4215554","ZCTA5 15554, Pennsylvania","1010","1000","3","2","1","0","1","3"
"8710000US4217002","ZCTA5 17002, Pennsylvania","235","234","1","0","0","0","0","0"
"8710000US4217044","ZCTA5 17044, Pennsylvania","9045","8842","61","22","40","1","26","53"
"8710000US4215047","ZCTA5 15047, Pennsylvania","67","67","0","0","0","0","0","0"
"8710000US4217022","ZCTA5 17022, Pennsylvania","11062","10786","63","11","56","3","61","82"
"8710000US4216115","ZCTA5 16115, Pennsylvania","1302","1294","1","3","2","0","0","2"
"8710000US4215056","ZCTA5 15056, Pennsylvania","528","475","40","0","3","0","2","8"
"8710000US4215868","ZCTA5 15868, Pennsylvania","613","608","1","2","0","0","2","0"
"8710000US4216034","ZCTA5 16034, Pennsylvania","778","774","2","0","1","0","0","1"
"8710000US4215320","ZCTA5 15320, Pennsylvania","2286","2255","6","3","2","0","1","19"
"8710000US4216692","ZCTA5 16692, Pennsylvania","290","289","0","0","0","0","0","1"
"8710000US4215090","ZCTA5 15090, Pennsylvania","7869","7258","123","10","413","4","18","43"
"8710000US4219081","ZCTA5 19081, Pennsylvania","3564","3306","100","6","115","0","7","30"
"8710000US4219539","ZCTA5 19539, Pennsylvania","1782","1753","4","3","6","0","4","12"
"8710000US4218221","ZCTA5 18221, Pennsylvania","156","153","0","0","0","0","0","3"
"8710000US4218816","ZCTA5 18816, Pennsylvania","54","52","1","0","0","0","0","1"
"8710000US4217104","ZCTA5 17104, Pennsylvania","7647","2494","3833","44","308","6","714","248"
"8710000US4215055","ZCTA5 15055, Pennsylvania","674","644","16","1","4","1","1","7"
"8710000US4217836","ZCTA5 17836, Pennsylvania","109","108","1","0","0","0","0","0"
"8710000US4215640","ZCTA5 15640, Pennsylvania","152","152","0","0","0","0","0","0"
"8710000US4215442","ZCTA5 15442, Pennsylvania","893","870","14","2","1","0","1","5"
"8710000US4216127","ZCTA5 16127, Pennsylvania","5460","5345","41","5","34","1","7","27"
"8710000US4219102","ZCTA5 19102, Pennsylvania","3053","2425","148","3","389","0","31","57"
"8710000US4215721","ZCTA5 15721, Pennsylvania","90","90","0","0","0","0","0","0"
"8710000US4215951","ZCTA5 15951, Pennsylvania","214","214","0","0","0","0","0","0"
"8710000US4216436","ZCTA5 16436, Pennsylvania","297","294","0","0","0","0","0","3"
"8710000US4217929","ZCTA5 17929, Pennsylvania","643","628","4","1","6","0","1","3"
"8710000US4217263","ZCTA5 17263, Pennsylvania","185","179","1","0","2","0","1","2"
"8710000US4217543","ZCTA5 17543, Pennsylvania","16348","15741","163","21","200","1","122","100"
"8710000US4215492","ZCTA5 15492, Pennsylvania","48","48","0","0","0","0","0","0"
"8710000US4218201","ZCTA5 18201, Pennsylvania","10735","8586","292","26","69","2","1538","222"
"8710000US4216878","ZCTA5 16878, Pennsylvania","718","713","2","1","2","0","0","0"
"8710000US4219422","ZCTA5 19422, Pennsylvania","7434","6265","446","7","635","3","27","51"
"8710000US4215783","ZCTA5 15783, Pennsylvania","60","60","0","0","0","0","0","0"
"8710000US4217037","ZCTA5 17037, Pennsylvania","398","394","0","1","0","0","1","2"
"8710000US4218472","ZCTA5 18472, Pennsylvania","1740","1719","5","4","4","0","3","5"
"8710000US4215005","ZCTA5 15005, Pennsylvania","3995","3923","30","4","16","0","8","14"
"8710000US4215349","ZCTA5 15349, Pennsylvania","722","716","2","1","0","0","0","3"
"8710000US4215629","ZCTA5 15629, Pennsylvania","314","301","6","1","1","0","1","4"
"8710000US4216037","ZCTA5 16037, Pennsylvania","1739","1725","3","0","4","0","2","5"
"8710000US4217960","ZCTA5 17960, Pennsylvania","1571","1551","2","3","1","0","4","10"
"8710000US4218944","ZCTA5 18944, Pennsylvania","8940","8661","77","15","93","1","32","61"
"8710000US4219540","ZCTA5 19540, Pennsylvania","4423","4295","43","8","30","0","17","30"
"8710000US4215401","ZCTA5 15401, Pennsylvania","13820","12584","1004","17","73","0","16","126"
"8710000US4219135","ZCTA5 19135, Pennsylvania","12263","8910","2010","45","271","7","762","258"
"8710000US4216602","ZCTA5 16602, Pennsylvania","12538","12152","226","9","44","2","15","90"
"8710000US4217402","ZCTA5 17402, Pennsylvania","13780","12546","634","21","306","2","130","141"
"8710000US4216738","ZCTA5 16738, Pennsylvania","557","554","0","0","0","0","1","2"
"8710000US4216927","ZCTA5 16927, Pennsylvania","262","255","2","0","1","0","0","4"
"8710000US4218950","ZCTA5 18950, Pennsylvania","82","81","0","0","1","0","0","0"
"8710000US4219036","ZCTA5 19036, Pennsylvania","5335","4770","406","8","69","1","12","69"
"8710000US4219609","ZCTA5 19609, Pennsylvania","4138","3840","122","10","53","0","82","31"
"8710000US4217868","ZCTA5 17868, Pennsylvania","440","433","3","0","4","0","0","0"
"8710000US4215610","ZCTA5 15610, Pennsylvania","1521","1514","0","3","1","0","0","3"
"8710000US4217931","ZCTA5 17931, Pennsylvania","2249","2217","8","1","11","0","7","5"
"8710000US4215129","ZCTA5 15129, Pennsylvania","4413","4190","142","2","41","1","8","29"
"8710000US4217066","ZCTA5 17066, Pennsylvania","2294","2128","125","4","2","0","2","33"
"8710000US4215450","ZCTA5 15450, Pennsylvania","155","147","7","1","0","0","0","0"
"8710000US4215489","ZCTA5 15489, Pennsylvania","153","152","1","0","0","0","0","0"
"8710000US4215510","ZCTA5 15510, Pennsylvania","1","1","0","0","0","0","0","0"
"8710000US4215861","ZCTA5 15861, Pennsylvania","95","95","0","0","0","0","0","0"
"8710000US4217884","ZCTA5 17884, Pennsylvania","107","107","0","0","0","0","0","0"
"8710000US4218224","ZCTA5 18224, Pennsylvania","2562","2498","15","1","8","0","19","21"
"8710000US4219122","ZCTA5 19122, Pennsylvania","6590","2081","2951","66","162","1","1112","217"
"8710000US4217923","ZCTA5 17923, Pennsylvania","190","188","0","0","1","0","0","1"
"8710000US4217949","ZCTA5 17949, Pennsylvania","108","107","0","0","0","0","1","0"
"8710000US4219141","ZCTA5 19141, Pennsylvania","12151","414","10787","41","516","2","145","246"
"8710000US4219428","ZCTA5 19428, Pennsylvania","7579","6799","406","11","236","2","52","73"
"8710000US4219133","ZCTA5 19133, Pennsylvania","8732","2066","3679","163","54","6","2359","405"
"8710000US4218347","ZCTA5 18347, Pennsylvania","1463","1405","23","3","6","1","13","12"
